symbol,name,market
5215,科嘉(開曼)股份有限公司,TW
5222,全訊科技股份有限公司,TW
5225,東科控股股份有限公司,TW
5234,達興材料股份有限公司,TW
5243,乙盛精密工業股份有限公司,TW
5244,弘凱光電股份有限公司,TW
5258,虹堡科技股份有限公司,TW
5269,祥碩科技股份有限公司,TW
5283,禾聯碩股份有限公司,TW
5284,經寶精密控股股份有限公司,TW
5285,界霖科技股份有限公司,TW
5288,開曼商豐祥控股股份有限公司,TW
5292,華懋科技股份有限公司,TW
5306,桂盟國際股份有限公司,TW
5388,中磊電子股份有限公司,TW
5434,崇越科技股份有限公司,TW
5469,瀚宇博德股份有限公司,TW
5471,松翰科技股份有限公司,TW
5484,慧友電子股份有限公司,TW
5515,建國工程股份有限公司,TW
5519,隆大營建事業股份有限公司,TW
5521,工信工程股份有限公司,TW
5522,遠雄建設事業股份有限公司,TW
5525,順天建設股份有限公司,TW
5531,鄉林建設事業股份有限公司,TW
5533,皇鼎建設開發股份有限公司,TW
5534,長虹建設股份有限公司,TW
5538,開曼東明控股股份有限公司,TW
5546,永固集團股份有限公司,TW
5607,遠雄自貿港投資控股股份有限公司,TW
5608,四維航業股份有限公司,TW
5706,鳳凰國際旅行社股份有限公司,TW
5871,中租控股股份有限公司,TW
5876,上海商業儲蓄銀行股份有限公司,TW
5880,合作金庫金融控股股份有限公司,TW
5906,台南生活(開曼)股份有限公司,TW
5907,Grand Ocean RetailGroupLimited,TW
6005,群益金鼎證券股份有限公司,TW
6024,群益期貨股份有限公司,TW
6108,競國實業股份有限公司,TW
6112,邁達特數位股份有限公司,TW
6115,鎰勝工業股份有限公司,TW
6116,瀚宇彩晶股份有限公司,TW
6117,迎廣科技股份有限公司,TW
6120,達運精密工業股份有限公司,TW
6128,上福全球科技股份有限公司,TW
6133,金橋科技股份有限公司,TW
6136,富爾特科技股份有限公司,TW
6139,亞翔工程股份有限公司,TW
6141,柏承科技股份有限公司,TW
6142,友勁科技股份有限公司,TW
6152,百一電子股份有限公司,TW
6153,嘉聯益科技股份有限公司,TW
6155,鈞寶電子工業股份有限公司,TW
6164,華興電子工業股份有限公司,TW
6165,浪凡網路科技股份有限公司,TW
6166,凌華科技股份有限公司,TW
6168,宏齊科技股份有限公司,TW
6176,瑞儀光電股份有限公司,TW
6177,達麗建設事業股份有限公司,TW
6183,關貿網路股份有限公司,TW
6184,大豐有線電視股份有限公司,TW
6189,豐藝電子股份有限公司,TW
6191,精成科技股份有限公司,TW
6192,巨路國際股份有限公司,TW
6196,帆宣系統科技股份有限公司,TW
6197,佳必琪國際股份有限公司,TW
6201,亞弘電科技股份有限公司,TW
6202,盛群半導體股份有限公司,TW
6205,詮欣股份有限公司,TW
6206,飛捷科技股份有限公司,TW
6209,今國光學工業股份有限公司,TW
6213,聯茂電子股份有限公司,TW
6214,精誠資訊股份有限公司,TW
6215,和椿科技股份有限公司,TW
6216,居易科技股份有限公司,TW
6224,聚鼎科技股份有限公司,TW
6225,天瀚科技股份有限公司,TW
6226,光鼎電子股份有限公司,TW
6230,尼得科超眾科技股份有限公司,TW
6235,華孚科技股份有限公司,TW
6239,力成科技股份有限公司,TW
6243,迅杰科技股份有限公司,TW
6257,矽格股份有限公司,TW
6269,台郡科技股份有限公司,TW
6271,同欣電子工業股份有限公司,TW
6272,驊陞科技股份有限公司,TW
6277,宏正自動科技股份有限公司,TW
6278,台灣表面黏著科技股份有限公司,TW
6281,全國電子股份有限公司,TW
6282,康舒科技股份有限公司,TW
6283,淳安電子股份有限公司,TW
6285,啟碁科技股份有限公司,TW
6405,悅城科技股份有限公司,TW
6409,旭隼科技股份有限公司,TW
6412,群光電能科技股份有限公司,TW
6414,樺漢科技股份有限公司,TW
6415,矽力杰股份有限公司,TW
6416,瑞祺電通股份有限公司,TW
6426,統新光訊股份有限公司,TW
6431,光麗生技控股股份有限公司,TW
6438,迅得機械股份有限公司,TW
6442,光紅建聖股份有限公司,TW
6443,元晶太陽能科技股份有限公司,TW
6446,藥華醫藥股份有限公司,TW
6449,鈺邦科技股份有限公司,TW
6451,訊芯科技控股股份有限公司,TW
6456,GIS Holding Limited,TW
6464,台灣數位光訊科技股份有限公司,TW
6472,保瑞藥業股份有限公司,TW
6477,安集科技股份有限公司,TW
6491,晶碩光學股份有限公司,TW
6504,南六企業股份有限公司,TW
6505,台塑石化股份有限公司,TW
6515,穎崴科技股份有限公司,TW
6525,捷敏股份有限公司,TW
6526,達發科技股份有限公司,TW
6531,愛普科技股份有限公司,TW
6533,晶心科技股份有限公司,TW
6534,正瀚生技股份有限公司,TW
6541,泰福生技股份有限公司,TW
6550,北極星藥業集團股份有限公司,TW
6552,易華電子股份有限公司,TW
6558,興能高科技股份有限公司,TW
6573,虹揚發展科技股份有限公司,TW
6579,研揚科技股份有限公司,TW
6581,台灣鋼聯股份有限公司,TW
6582,申豐特用應材股份有限公司,TW
6585,鼎基先進材料股份有限公司,TW
6589,台康生技股份有限公司,TW
6591,動力科技股份有限公司,TW
6592,和潤企業股份有限公司,TW
6598,Applied BioCode Corporation,TW
6605,帝寶工業股份有限公司,TW
6606,建德工業股份有限公司,TW
6614,資拓宏宇國際股份有限公司,TW
6625,必應創造股份有限公司,TW
6641,基士德科技股份有限公司,TW
6645,金萬林企業股份有限公司,TW
6655,科定企業股份有限公司,TW
6657,華安醫學股份有限公司,TW
6658,聯策科技股份有限公司,TW
6666,羅麗芬控股股份有限公司,TW
6668,中揚光電股份有限公司,TW
6669,緯穎科技服務股份有限公司,TW
6670,復盛應用科技股份有限公司,TW
6671,三能集團控股股份有限公司,TW
6672,騰輝電子國際集團股份有限公司,TW
6674,鋐寶科技股份有限公司,TW
6689,伊雲谷數位科技股份有限公司,TW
6691,洋基工程股份有限公司,TW
6695,芯鼎科技股份有限公司,TW
6698,旭暉應用材料股份有限公司,TW
6706,惠特科技股份有限公司,TW
6715,嘉基科技股份有限公司,TW
6719,力智電子股份有限公司,TW
6722,輝創電子股份有限公司,TW
6742,澤米科技股份有限公司,TW
6743,安普新股份有限公司,TW
6753,龍德造船工業股份有限公司,TW
6754,匯僑室內裝修設計股份有限公司,TW
6756,威鋒電子股份有限公司,TW
6757,台灣虎航股份有限公司,TW
6768,志強國際企業股份有限公司,TW
6770,力晶積成電子製造股份有限公司,TW
6771,平和環保科技股份有限公司,TW
6776,展碁國際股份有限公司,TW
6781,"AES Holding Co., Ltd.",TW
6782,視陽光學股份有限公司,TW
6789,采鈺科技股份有限公司,TW
6790,永豐餘消費品實業股份有限公司,TW
6792,詠業科技股份有限公司,TW
6794,向榮生醫科技股份有限公司,TW
6796,晉弘科技股份有限公司,TW
6799,來頡科技股份有限公司,TW
6805,富世達股份有限公司,TW
6806,森崴能源股份有限公司,TW
6807,峰源集團股份有限公司,TW
6830,汎銓科技股份有限公司,TW
6831,邁&#33834;科技股份有限公司,TW
6834,天二科技股份有限公司,TW
6835,圓裕企業股份有限公司,TW
6838,台新藥股份有限公司,TW
6854,PlayNitride Inc.,TW
6861,睿生光電股份有限公司,TW
6862,三集瑞科技國際集團股份有限公司,TW
6863,Arizon RFID Technology,TW
6869,雲豹能源科技股份有限公司,TW
6873,泓德能源科技股份有限公司,TW
6885,全福生物科技股份有限公司,TW
6887,寶綠特資源再生工程股份有限公司,TW
6890,來億興業股份有限公司,TW
6901,鑽石生技投資股份有限公司,TW
6902,走著瞧股份有限公司,TW
6906,現觀科技股份有限公司,TW
6909,創控科技股份有限公司,TW
6914,阜爾運通股份有限公司,TW
6916,華凌光電股份有限公司,TW
6918,愛派司生技股份有限公司,TW
6919,康霈生技股份有限公司,TW
6921,嘉雨思科技股份有限公司,TW
6923,中台資源科技股份有限公司,TW
6924,榮惠集團(開曼)股份有限公司,TW
6928,攸泰科技股份有限公司,TW
6931,青松健康股份有限公司,TW
6933,艾瑪斯科技控股股份有限公司,TW
6934,心誠鎂行動醫電股份有限公司,TW
6936,永鴻國際生技股份有限公司,TW
6937,天虹科技股份有限公司,TW
6944,兆聯實業股份有限公司,TW
6949,沛爾生技醫藥股份有限公司,TW
6951,青新環境工程股份有限公司,TW
6952,大武山牧場科技股份有限公司,TW
6955,邦睿生技股份有限公司,TW
6957,裕慶金屬股份有限公司,TW
6958,日盛台駿國際租賃股份有限公司,TW
6962,ITH Corporation,TW
6965,中傑投資控股股份有限公司,TW
6969,成信實業股份有限公司,TW
6988,威力暘電子股份有限公司,TW
6994,富威電力股份有限公司,TW
7610,聯友金屬科技股份有限公司,TW
7631,聚賢研發股份有限公司,TW
7705,三商餐飲股份有限公司,TW
7711,永擎電子股份有限公司,TW
7721,微程式資訊股份有限公司,TW
7722,連加網路商業股份有限公司,TW
7730,暉盛科技股份有限公司,TW
7732,金興精密工業股份有限公司,TW
7736,虎山實業股份有限公司,TW
7740,熙特爾新能源股份有限公司,TW
7749,意騰科技股份有限公司,TW
7750,新代科技股份有限公司,TW
7765,中華資安國際股份有限公司,TW
7769,鴻勁精密股份有限公司,TW
7780,大研生醫國際股份有限公司,TW
7786,東方風能科技股份有限公司,TW
7788,松川精密股份有限公司,TW
7791,皇家可口股份有限公司,TW
7795,長廣精機股份有限公司,TW
7799,禾榮科技股份有限公司,TW
7823,奧義賽博科技股份有限公司,TW
8011,台通光電股份有限公司,TW
8016,矽創電子股份有限公司,TW
8021,尖點科技股份有限公司,TW
8028,昇陽國際半導體股份有限公司,TW
8033,雷虎科技股份有限公司,TW
8039,台虹科技股份有限公司,TW
8045,達運光電股份有限公司,TW
8046,南亞電路板股份有限公司,TW
8070,長華電材股份有限公司,TW
8072,陞泰科技股份有限公司,TW
8081,致新科技股份有限公司,TW
8101,華冠通訊股份有限公司,TW
8103,瀚荃股份有限公司,TW
8104,錸寶科技股份有限公司,TW
8105,凌巨科技股份有限公司,TW
8110,華東科技股份有限公司,TW
8112,至上電子股份有限公司,TW
8114,振樺電子股份有限公司,TW
8131,福懋科技股份有限公司,TW
8150,南茂科技股份有限公司,TW
8162,微矽電子股份有限公司,TW
8163,達方電子股份有限公司,TW
8201,無敵科技股份有限公司,TW
8210,勤誠興業股份有限公司,TW
8213,志超科技股份有限公司,TW
8215,明基材料股份有限公司,TW
8222,寶一科技股份有限公司,TW
8249,菱光科技股份有限公司,TW
8261,富鼎先進電子股份有限公司,TW
8271,宇瞻科技股份有限公司,TW
8341,日友環保科技股份有限公司,TW
8367,建新國際股份有限公司,TW
8374,羅昇企業股份有限公司,TW
8404,百和興業股份有限公司(開曼),TW
8411,福貞控股股份有限公司,TW
8422,可寧衛股份有限公司,TW
8429,金麗集團控股有限公司,TW
8438,昶昕實業股份有限公司,TW
8442,威宏控股股份有限公司,TW
8443,阿瘦實業股份有限公司,TW
8454,富邦媒體科技股份有限公司,TW
8462,柏文健康事業股份有限公司,TW
8463,潤泰精密材料股份有限公司,TW
8464,億豐綜合工業股份有限公司,TW
8466,美吉吉國際股份有限公司,TW
8467,波力環球企業股份有限公司,TW
8473,山林水環境工程股份有限公司,TW
8476,台境企業股份有限公司,TW
8478,東哥企業股份有限公司,TW
8481,政伸企業股份有限公司,TW
8482,商億全球控股有限公司,TW
8487,愛爾達科技股份有限公司,TW
8488,吉源控股股份有限公司,TW
8499,鼎炫投資控股股份有限公司,TW
8926,台灣汽電共生股份有限公司,TW
8940,新天地國際實業股份有限公司,TW
8996,高力熱處理工業股份有限公司,TW
9103,美德向邦醫療國際股份有限公司,TW
910322,康師傅控股有限公司,TW
9105,泰金寶科技股份有限公司,TW
910861,神州數碼控股有限公司,TW
9110,越南製造加工出口控股有限公司,TW
911608,明輝環球企業有限公司,TW
911622,聚亨企業集團(泰國)大眾有限公司,TW
911868,同方友友控股有限公司,TW
912000,晨訊科技集團有限公司,TW
9136,巨騰國際控股有限公司,TW
9802,鈺齊國際股份有限公司,TW
9902,台火開發股份有限公司,TW
9904,寶成工業股份有限公司,TW
9905,大華金屬工業股份有限公司,TW
9906,欣巴巴事業股份有限公司,TW
9907,統一實業股份有限公司,TW
9908,大台北區瓦斯股份有限公司,TW
9910,豐泰企業股份有限公司,TW
9911,台灣櫻花股份有限公司,TW
9912,偉聯科技股份有限公司,TW
9914,美利達工業股份有限公司,TW
9917,中興保全科技股份有限公司,TW
9918,欣欣天然氣股份有限公司,TW
9919,康那香企業股份有限公司,TW
9921,巨大機械工業股份有限公司,TW
9924,台灣福興工業股份有限公司,TW
9925,台灣新光保全股份有限公司,TW
9926,新海瓦斯股份有限公司,TW
9927,泰銘實業股份有限公司,TW
9928,中國電視事業股份有限公司,TW
9929,秋雨創新股份有限公司,TW
9930,中聯資源股份有限公司,TW
9931,欣高石油氣股份有限公司,TW
9933,中鼎工程股份有限公司,TW
9934,成霖企業股份有限公司,TW
9935,慶豐富實業股份有限公司,TW
9937,全國加油站股份有限公司,TW
9938,台灣百和工業股份有限公司,TW
9939,宏全國際股份有限公司,TW
9940,信義房屋股份有限公司,TW
9941,裕融企業股份有限公司,TW
9942,茂順密封元件科技股份有限公司,TW
9943,好樂迪股份有限公司,TW
9944,新麗企業股份有限公司,TW
9945,潤泰創新國際股份有限公司,TW
9946,三發地產股份有限公司,TW
9955,佳龍科技工程股份有限公司,TW
9958,世紀鋼鐵結構股份有限公司,TW
